gold_example_id,match_id,season,snapshot_over,sft_bucket,scenario_tag,review_priority,required_run_rate,wickets_in_hand,prompt,label_status,gold_probability,gold_analysis,reviewer_notes
gold_045,1254071,2021,18,easy,cruise_control,medium,5.0,9,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Sunrisers Hyderabad chasing 121 set by Punjab Kings
Venue: MA Chidambaram Stadium, Chepauk, Chennai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Punjab Kings chose to bat first

End of Over 18:
Score: 111/1 (108 balls faced)
Need: 10 off 12 (RRR: 5.00)
Current run rate: 6.17

Momentum:
Last over: 7
Last 3 overs: 16 runs, 0 wickets
Last 5 overs: Dot% 33% | Boundary% 3%

Batters:
JM Bairstow (chase SR 123, death SR 159) (career data limited)
KS Williamson (chase SR 123, death SR 159) (career data limited)
Partnership: 47b, 38r

Last over bowler: DJ Hooda (4/4 overs used, death econ 24.00, death wkts/ov 0.00)
Next over: different bowler.

Venue context (MA Chidambaram Stadium, Chepauk, Chennai):
Surface: spin-friendly, medium boundaries
Chase rate: 39% (56 matches)
Avg 2nd inns: 149
Death RPO: 9.0
Dew: Medium evenings

Win probability for Sunrisers Hyderabad?",approved,0.99,"Sunrisers Hyderabad are very strong favorites from here: 10 off 12 with 9 wickets left is a position they should finish almost every time. The current partnership is important here because JM Bairstow and KS Williamson have already built enough of a base to attack from. There is a small tactical plus too: DJ Hooda has already done a heavy share of the work, so the next over should come from a different option.",assistant_authored_gold_v1
gold_046,1254081,2021,10,interesting,resources_but_work,high,8.5,8,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Mumbai Indians chasing 172 set by Rajasthan Royals
Venue: Arun Jaitley Stadium, Delhi
Match type: Evening (7:30 PM IST, dew likely)
Toss: Mumbai Indians chose to field first

End of Over 10:
Score: 87/2 (60 balls faced)
Need: 85 off 60 (RRR: 8.50)
Current run rate: 8.70

Momentum:
Last over: 4
Last 3 overs: 24 runs, 1 wickets
Last 5 overs: Dot% 27% | Boundary% 23%

Batters:
Q de Kock (chase SR 123, death SR 159) (career data limited)
KH Pandya (chase SR 123, death SR 159) (career data limited)
Partnership: 4b, 4r

Last over bowler: CH Morris (2/4 overs used, death econ 6.99, death wkts/ov 0.78)
Next over: different bowler.

Venue context (Arun Jaitley Stadium, Delhi):
Surface: batting-friendly, medium boundaries
Chase rate: 53% (68 matches)
Avg 2nd inns: 152
Death RPO: 9.6
Dew: Low evenings

Win probability for Mumbai Indians?",approved,0.74,"Mumbai Indians are slightly in front, though the next over or two still matter. Having 8 wickets in reserve keeps plenty of scoring options alive from here. They have at least kept the chase moving, scoring 24 in the last three overs instead of drifting. The rate is workable rather than easy: 8.50 still leaves little room for a quiet over.",assistant_authored_gold_v1
gold_047,1254064,2021,13,interesting,balanced_chase,high,10.714285714285715,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Rajasthan Royals chasing 148 set by Delhi Capitals
Venue: Wankhede Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Rajasthan Royals chose to field first

End of Over 13:
Score: 73/5 (78 balls faced)
Need: 75 off 42 (RRR: 10.71)
Current run rate: 5.62

Momentum:
Last over: 15
Last 3 overs: 21 runs, 0 wickets
Last 5 overs: Dot% 30% | Boundary% 17%

Batters:
R Tewatia (chase SR 123, death SR 159) (career data limited)
DA Miller (chase SR 119, death SR 141)
Partnership: 22b, 31r

Last over bowler: MP Stoinis (1/4 overs used, death econ 10.95, death wkts/ov 0.62)
Next over: different bowler.

Venue context (Wankhede Stadium, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 52% (71 matches)
Avg 2nd inns: 154
Death RPO: 10.5
Dew: High evenings

Win probability for Rajasthan Royals?",approved,0.17,"This has become a difficult chase for Rajasthan Royals and they need the game to swing quickly back their way. The equation is the biggest issue: 75 off 42 means 10.71 an over, far above the current 5.62.",assistant_authored_gold_v1
gold_048,1254095,2021,16,interesting,death_overs_tension,high,9.5,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Royal Challengers Bengaluru chasing 142 set by Sunrisers Hyderabad
Venue: Zayed Cricket Stadium, Abu Dhabi
Match type: Evening (7:30 PM IST, dew likely)
Toss: Royal Challengers Bengaluru chose to field first

End of Over 16:
Score: 104/4 (96 balls faced)
Need: 38 off 24 (RRR: 9.50)
Current run rate: 6.50

Momentum:
Last over: 6
Last 3 overs: 18 runs, 1 wickets
Last 5 overs: Dot% 30% | Boundary% 10%

Batters:
AB de Villiers (chase SR 173, death SR 262)
D Padikkal (chase SR 123, death SR 159) (career data limited)
Partnership: 11b, 12r

Last over bowler: S Kaul (4/4 overs used, death econ 12.15, death wkts/ov 0.53)
Next over: different bowler.

Venue context (Zayed Cricket Stadium, Abu Dhabi):
Surface: balanced, medium boundaries
Chase rate: 62% (26 matches)
Avg 2nd inns: 147
Death RPO: 9.6
Dew: Low evenings

Win probability for Royal Challengers Bengaluru?",approved,0.59,"Royal Challengers Bengaluru are in a live chase here rather than a comfortable or desperate one. AB de Villiers also give them real late-overs hitting if this chase goes deep. There is still enough batting left to absorb one mistake and keep the chase going. There is a small tactical plus too: S Kaul has already done a heavy share of the work, so the next over should come from a different option.",assistant_authored_gold_v1
gold_049,1254098,2021,17,interesting,death_overs_tension,high,10.333333333333334,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Chennai Super Kings chasing 172 set by Kolkata Knight Riders
Venue: Zayed Cricket Stadium, Abu Dhabi
Match type: Evening (7:30 PM IST, dew likely)
Toss: Kolkata Knight Riders chose to bat first

End of Over 17:
Score: 141/4 (102 balls faced)
Need: 31 off 18 (RRR: 10.33)
Current run rate: 8.29

Momentum:
Last over: 9
Last 3 overs: 26 runs, 2 wickets
Last 5 overs: Dot% 27% | Boundary% 7%

Batters:
MS Dhoni (chase SR 121, death SR 166)
SK Raina (chase SR 123, death SR 173)
Partnership: 2b, 3r

Last over bowler: LH Ferguson (4/4 overs used, death econ 9.88, death wkts/ov 0.35)
Next over: different bowler.

Venue context (Zayed Cricket Stadium, Abu Dhabi):
Surface: balanced, medium boundaries
Chase rate: 62% (26 matches)
Avg 2nd inns: 147
Death RPO: 9.6
Dew: Low evenings

Win probability for Chennai Super Kings?",approved,0.53,"This is still finely balanced for Chennai Super Kings, and the next phase should decide who is really ahead. MS Dhoni and SK Raina also give them real late-overs hitting if this chase goes deep. They still need a clear gear change: 10.33 required is a fair step above the present 8.29.",assistant_authored_gold_v1
gold_050,1254101,2021,17,interesting,death_overs_tension,high,10.333333333333334,7,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Royal Challengers Bengaluru chasing 165 set by Delhi Capitals
Venue: Dubai International Cricket Stadium
Match type: Evening (7:30 PM IST, dew likely)
Toss: Royal Challengers Bengaluru chose to field first

End of Over 17:
Score: 134/3 (102 balls faced)
Need: 31 off 18 (RRR: 10.33)
Current run rate: 7.88

Momentum:
Last over: 15
Last 3 overs: 38 runs, 0 wickets
Last 5 overs: Dot% 10% | Boundary% 27%

Batters:
GJ Maxwell (chase SR 108, death SR 198)
KS Bharat (chase SR 123, death SR 159) (career data limited)
Partnership: 45b, 79r

Last over bowler: K Rabada (4/4 overs used, death econ 8.71, death wkts/ov 0.91)
Next over: different bowler.

Venue context (Dubai International Cricket Stadium):
Surface: balanced, medium boundaries
Chase rate: 43% (30 matches)
Avg 2nd inns: 146
Death RPO: 9.3
Dew: Low evenings

Win probability for Royal Challengers Bengaluru?",approved,0.86,"Royal Challengers Bengaluru have the upper hand now, with the chase leaning their way more often than not. They have at least kept the chase moving, scoring 38 in the last three overs instead of drifting. The current partnership is important here because GJ Maxwell and KS Bharat have already built enough of a base to attack from. There is enough finishing quality in the current pair to keep a demanding finish alive.",assistant_authored_gold_v1
gold_051,1254061,2021,18,interesting,death_overs_tension,high,10.5,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Rajasthan Royals chasing 222 set by Punjab Kings
Venue: Wankhede Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Rajasthan Royals chose to field first

End of Over 18:
Score: 201/5 (108 balls faced)
Need: 21 off 12 (RRR: 10.50)
Current run rate: 11.17

Momentum:
Last over: 19
Last 3 overs: 47 runs, 1 wickets
Last 5 overs: Dot% 20% | Boundary% 37%

Batters:
R Tewatia (chase SR 123, death SR 159) (career data limited)
SV Samson (chase SR 146, death SR 94)
Partnership: 10b, 26r

Last over bowler: JA Richardson (4/4 overs used, death econ 11.04, death wkts/ov 0.47) (career data limited)
Next over: different bowler.

Venue context (Wankhede Stadium, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 52% (71 matches)
Avg 2nd inns: 154
Death RPO: 10.5
Dew: High evenings

Win probability for Rajasthan Royals?",approved,0.65,"Rajasthan Royals are slightly in front, though the next over or two still matter. Recent scoring gives them a pulse here: 47 off the last three overs has stopped the equation from running away. The bowling side now has to move away from JA Richardson, which slightly improves the batting side's next-over outlook. The venue's usual death-over scoring does give the batting side some hope if the chase reaches the final overs intact.",assistant_authored_gold_v1
gold_052,1254095,2021,18,interesting,death_overs_tension,high,9.0,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Royal Challengers Bengaluru chasing 142 set by Sunrisers Hyderabad
Venue: Zayed Cricket Stadium, Abu Dhabi
Match type: Evening (7:30 PM IST, dew likely)
Toss: Royal Challengers Bengaluru chose to field first

End of Over 18:
Score: 124/5 (108 balls faced)
Need: 18 off 12 (RRR: 9.00)
Current run rate: 6.89

Momentum:
Last over: 11
Last 3 overs: 26 runs, 1 wickets
Last 5 overs: Dot% 23% | Boundary% 13%

Batters:
Shahbaz Ahmed (chase SR 123, death SR 159) (career data limited)
AB de Villiers (chase SR 173, death SR 262)
Partnership: 7b, 15r

Last over bowler: Umran Malik (4/4 overs used, death econ 11.04, death wkts/ov 0.47) (career data limited)
Next over: different bowler.

Venue context (Zayed Cricket Stadium, Abu Dhabi):
Surface: balanced, medium boundaries
Chase rate: 62% (26 matches)
Avg 2nd inns: 147
Death RPO: 9.6
Dew: Low evenings

Win probability for Royal Challengers Bengaluru?",approved,0.71,"Royal Challengers Bengaluru are slightly in front, though the next over or two still matter. There is enough finishing quality in the current pair to keep a demanding finish alive. There is a small tactical plus too: Umran Malik has already done a heavy share of the work, so the next over should come from a different option.",assistant_authored_gold_v1
gold_053,1254114,2021,18,interesting,death_overs_tension,high,12.0,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Chennai Super Kings chasing 173 set by Delhi Capitals
Venue: Dubai International Cricket Stadium
Match type: Evening (7:30 PM IST, dew likely)
Toss: Chennai Super Kings chose to field first

End of Over 18:
Score: 149/4 (108 balls faced)
Need: 24 off 12 (RRR: 12.00)
Current run rate: 8.28

Momentum:
Last over: 11
Last 3 overs: 28 runs, 0 wickets
Last 5 overs: Dot% 23% | Boundary% 13%

Batters:
RD Gaikwad (chase SR 123, death SR 159) (career data limited)
MM Ali (chase SR 123, death SR 159) (career data limited)
Partnership: 20b, 30r

Last over bowler: A Nortje (4/4 overs used, death econ 8.19, death wkts/ov 0.44)
Next over: different bowler.

Venue context (Dubai International Cricket Stadium):
Surface: balanced, medium boundaries
Chase rate: 43% (30 matches)
Avg 2nd inns: 146
Death RPO: 9.3
Dew: Low evenings

Win probability for Chennai Super Kings?",approved,0.36,"The bowling side is ahead for now, although Chennai Super Kings still have a path if they string together a clean passage. They still need a clear gear change: 12.00 required is a fair step above the present 8.28. This is not one of the grounds where the batting side can expect conditions to rescue a difficult chase.",assistant_authored_gold_v1
gold_054,1254066,2021,16,late_tension,balanced_chase,high,7.75,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Sunrisers Hyderabad chasing 151 set by Mumbai Indians
Venue: MA Chidambaram Stadium, Chepauk, Chennai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Mumbai Indians chose to bat first

End of Over 16:
Score: 120/5 (96 balls faced)
Need: 31 off 24 (RRR: 7.75)
Current run rate: 7.50

Momentum:
Last over: 16
Last 3 overs: 24 runs, 2 wickets
Last 5 overs: Dot% 37% | Boundary% 10%

Batters:
Abdul Samad (chase SR 123, death SR 159) (career data limited)
V Shankar (chase SR 123, death SR 159) (career data limited)
Partnership: 7b, 16r

Last over bowler: KH Pandya (3/4 overs used, death econ 9.33, death wkts/ov 0.42)
Next over: different bowler.

Venue context (MA Chidambaram Stadium, Chepauk, Chennai):
Surface: spin-friendly, medium boundaries
Chase rate: 39% (56 matches)
Avg 2nd inns: 149
Death RPO: 9.0
Dew: Medium evenings

Win probability for Sunrisers Hyderabad?",approved,0.72,"Sunrisers Hyderabad are slightly in front, though the next over or two still matter. The equation remains live because 7.75 required is gettable but not forgiving.",assistant_authored_gold_v1
gold_055,1254058,2021,17,late_tension,death_overs_tension,high,11.333333333333332,4,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Royal Challengers Bengaluru chasing 160 set by Mumbai Indians
Venue: MA Chidambaram Stadium, Chepauk, Chennai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Royal Challengers Bengaluru chose to field first

End of Over 17:
Score: 126/6 (102 balls faced)
Need: 34 off 18 (RRR: 11.33)
Current run rate: 7.41

Momentum:
Last over: 5
Last 3 overs: 23 runs, 3 wickets
Last 5 overs: Dot% 40% | Boundary% 7%

Batters:
AB de Villiers (chase SR 173, death SR 262)
KA Jamieson (chase SR 123, death SR 159) (career data limited)
Partnership: 3b, 4r

Last over bowler: JJ Bumrah (3/4 overs used, death econ 8.25, death wkts/ov 0.45)
Next over: different bowler.

Venue context (MA Chidambaram Stadium, Chepauk, Chennai):
Surface: spin-friendly, medium boundaries
Chase rate: 39% (56 matches)
Avg 2nd inns: 149
Death RPO: 9.0
Dew: Medium evenings

Win probability for Royal Challengers Bengaluru?",approved,0.12,"Royal Challengers Bengaluru are under heavy pressure now and need something out of the ordinary from this position. They still need a clear gear change: 11.33 required is a fair step above the present 7.41. With only 4 wickets in hand, the chase is fragile even if the target is still reachable.",assistant_authored_gold_v1
gold_056,1254061,2021,17,late_tension,balanced_chase,high,13.333333333333334,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Rajasthan Royals chasing 222 set by Punjab Kings
Venue: Wankhede Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Rajasthan Royals chose to field first

End of Over 17:
Score: 182/5 (102 balls faced)
Need: 40 off 18 (RRR: 13.33)
Current run rate: 10.71

Momentum:
Last over: 8
Last 3 overs: 41 runs, 1 wickets
Last 5 overs: Dot% 23% | Boundary% 33%

Batters:
SV Samson (chase SR 146, death SR 94)
R Tewatia (chase SR 123, death SR 159) (career data limited)
Partnership: 4b, 7r

Last over bowler: Mohammed Shami (4/4 overs used, death econ 12.06, death wkts/ov 0.78)
Next over: different bowler.

Venue context (Wankhede Stadium, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 52% (71 matches)
Avg 2nd inns: 154
Death RPO: 10.5
Dew: High evenings

Win probability for Rajasthan Royals?",approved,0.16,Rajasthan Royals are under heavy pressure now and need something out of the ordinary from this position. They still need a clear gear change: 13.33 required is a fair step above the present 10.71.,assistant_authored_gold_v1
gold_057,1254066,2021,17,late_tension,death_overs_tension,high,9.0,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Sunrisers Hyderabad chasing 151 set by Mumbai Indians
Venue: MA Chidambaram Stadium, Chepauk, Chennai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Mumbai Indians chose to bat first

End of Over 17:
Score: 124/5 (102 balls faced)
Need: 27 off 18 (RRR: 9.00)
Current run rate: 7.29

Momentum:
Last over: 4
Last 3 overs: 22 runs, 2 wickets
Last 5 overs: Dot% 37% | Boundary% 7%

Batters:
V Shankar (chase SR 123, death SR 159) (career data limited)
Abdul Samad (chase SR 123, death SR 159) (career data limited)
Partnership: 13b, 20r

Last over bowler: JJ Bumrah (3/4 overs used, death econ 8.25, death wkts/ov 0.45)
Next over: different bowler.

Venue context (MA Chidambaram Stadium, Chepauk, Chennai):
Surface: spin-friendly, medium boundaries
Chase rate: 39% (56 matches)
Avg 2nd inns: 149
Death RPO: 9.0
Dew: Medium evenings

Win probability for Sunrisers Hyderabad?",approved,0.50,"This is still finely balanced for Sunrisers Hyderabad, and the next phase should decide who is really ahead. There is a small tactical plus too: JJ Bumrah has already done a heavy share of the work, so the next over should come from a different option. They still need a clear gear change: 9.00 required is a fair step above the present 7.29.",assistant_authored_gold_v1
gold_058,1254090,2021,17,late_tension,death_overs_tension,high,12.333333333333332,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Punjab Kings chasing 165 set by Royal Challengers Bengaluru
Venue: Sharjah Cricket Stadium
Match type: Evening (7:30 PM IST, dew likely)
Toss: Royal Challengers Bengaluru chose to bat first

End of Over 17:
Score: 128/5 (102 balls faced)
Need: 37 off 18 (RRR: 12.33)
Current run rate: 7.53

Momentum:
Last over: 7
Last 3 overs: 26 runs, 3 wickets
Last 5 overs: Dot% 40% | Boundary% 13%

Batters:
M Shahrukh Khan (chase SR 123, death SR 159) (career data limited)
MC Henriques (chase SR 123, death SR 159) (career data limited)
Partnership: 1b, 1r

Last over bowler: GHS Garton (4/4 overs used, death econ 11.04, death wkts/ov 0.47) (career data limited)
Next over: different bowler.

Venue context (Sharjah Cricket Stadium):
Surface: batting-friendly, short boundaries
Chase rate: 61% (18 matches)
Avg 2nd inns: 158
Death RPO: 10.4
Dew: Low evenings

Win probability for Punjab Kings?",approved,0.09,"Punjab Kings are deep in trouble here and only a freak finish really changes the picture now. Run rate pressure is severe here: they need 12.33, but the innings has only run at 7.53 so far. The innings has taken recent damage with 3 wickets in the last three overs, and that matters more than the raw target.",assistant_authored_gold_v1
gold_059,1254101,2021,18,late_tension,resources_but_work,high,9.5,7,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Royal Challengers Bengaluru chasing 165 set by Delhi Capitals
Venue: Dubai International Cricket Stadium
Match type: Evening (7:30 PM IST, dew likely)
Toss: Royal Challengers Bengaluru chose to field first

End of Over 18:
Score: 146/3 (108 balls faced)
Need: 19 off 12 (RRR: 9.50)
Current run rate: 8.11

Momentum:
Last over: 12
Last 3 overs: 38 runs, 0 wickets
Last 5 overs: Dot% 10% | Boundary% 27%

Batters:
KS Bharat (chase SR 123, death SR 159) (career data limited)
GJ Maxwell (chase SR 108, death SR 198)
Partnership: 51b, 91r

Last over bowler: Avesh Khan (3/4 overs used, death econ 9.60, death wkts/ov 0.06)
Next over: different bowler.

Venue context (Dubai International Cricket Stadium):
Surface: balanced, medium boundaries
Chase rate: 43% (30 matches)
Avg 2nd inns: 146
Death RPO: 9.3
Dew: Low evenings

Win probability for Royal Challengers Bengaluru?",approved,0.92,Royal Challengers Bengaluru are very strong favorites from here: 19 off 12 with 7 wickets left is a position they should finish almost every time. Recent scoring gives them a pulse here: 38 off the last three overs has stopped the equation from running away. The current partnership is important here because KS Bharat and GJ Maxwell have already built enough of a base to attack from.,assistant_authored_gold_v1
gold_060,1254101,2021,19,late_tension,death_overs_tension,high,15.0,7,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Royal Challengers Bengaluru chasing 165 set by Delhi Capitals
Venue: Dubai International Cricket Stadium
Match type: Evening (7:30 PM IST, dew likely)
Toss: Royal Challengers Bengaluru chose to field first

End of Over 19:
Score: 150/3 (114 balls faced)
Need: 15 off 6 (RRR: 15.00)
Current run rate: 7.89

Momentum:
Last over: 4
Last 3 overs: 31 runs, 0 wickets
Last 5 overs: Dot% 10% | Boundary% 20%

Batters:
GJ Maxwell (chase SR 108, death SR 198)
KS Bharat (chase SR 123, death SR 159) (career data limited)
Partnership: 57b, 95r

Last over bowler: A Nortje (4/4 overs used, death econ 8.19, death wkts/ov 0.44)
Next over: different bowler.

Venue context (Dubai International Cricket Stadium):
Surface: balanced, medium boundaries
Chase rate: 43% (30 matches)
Avg 2nd inns: 146
Death RPO: 9.3
Dew: Low evenings

Win probability for Royal Challengers Bengaluru?",approved,0.20,"This has become a difficult chase for Royal Challengers Bengaluru and they need the game to swing quickly back their way. Run rate pressure is severe here: they need 15.00, but the innings has only run at 7.89 so far. Venue history is a mild drag as well because chases have not been especially easy here.",assistant_authored_gold_v1
gold_061,1304063,2022,16,easy,resources_but_work,medium,7.5,9,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Sunrisers Hyderabad chasing 155 set by Chennai Super Kings
Venue: Dr DY Patil Sports Academy, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Sunrisers Hyderabad chose to field first

End of Over 16:
Score: 125/1 (96 balls faced)
Need: 30 off 24 (RRR: 7.50)
Current run rate: 7.81

Momentum:
Last over: 4
Last 3 overs: 28 runs, 0 wickets
Last 5 overs: Dot% 23% | Boundary% 23%

Batters:
RA Tripathi (chase SR 125, death SR 160) (career data limited)
Abhishek Sharma (chase SR 125, death SR 160) (career data limited)
Partnership: 23b, 36r

Last over bowler: M Theekshana (4/4 overs used, death econ 10.87, death wkts/ov 0.48) (career data limited)
Next over: different bowler.

Venue context (Dr DY Patil Sports Academy, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 63% (19 matches)
Avg 2nd inns: 141
Death RPO: 8.5
Dew: High evenings

Win probability for Sunrisers Hyderabad?",approved,0.99,"Sunrisers Hyderabad should close this chase out from here unless they create a collapse for themselves. They have at least kept the chase moving, scoring 28 in the last three overs instead of drifting. The current partnership is important here because RA Tripathi and Abhishek Sharma have already built enough of a base to attack from.",assistant_authored_gold_v1
